room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,isSuperHost,isVerified,yearHosting,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_HAIRDRYER,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_TV,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_VIEW_CITY,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_FIREPLACE,SYSTEM_LUGGAGE_DROP,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_POOL,SYSTEM_SMOKING_ALLOWED,SYSTEM_PIANO,SYSTEM_EV_CHARGER,SYSTEM_SAUNA,SYSTEM_MICROWAVE,SYSTEM_CRIB,SYSTEM_HIGH_CHAIR,SYSTEM_BREAKFAST,SYSTEM_VIEW_MOUNTAIN,SYSTEM_CALENDAR,SYSTEM_BATHTUB
43785127,https://www.airbnb.com.vn/rooms/43785127,"4,14",Hoàn Kiếm,17,21.03685,105.84657,REGULAR,,Annam❤️Train street★Toàn bộ studio mới❤ ️Xanh bạc hà,entire_home,42,,,,False,,/ đêm,465.600,₫465.600,2.0,,True,True,,,True,,True,False,,True,,,,,,,,,True,,True,,,,True,,,,,,,,,,
49039294,https://www.airbnb.com.vn/rooms/49039294,,Ba Đình,17,21.04616,105.84028,REGULAR,,Studio với hàng tấn ánh sáng tự nhiên,entire_home,,,,,False,,/ đêm,456.471,₫456.471,2.0,,True,True,True,,,,,False,False,True,,True,True,,,,True,,,,,True,,,,,,,,,,,,,
893096716441713807,https://www.airbnb.com.vn/rooms/893096716441713807,,Đống Đa,17,21.02964797093394,105.83368513068847,REGULAR,,Libré Homestay- Stadium Top View,private_room,,,,,False,,/ đêm,,,2.0,,True,True,,True,True,,,False,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
893210675949507729,https://www.airbnb.com.vn/rooms/893210675949507729,,Cầu Giấy,14,21.0246426,105.7924486,REGULAR,,căn hộ bồn tắm cầu giấy,entire_home,,,,,False,,/ đêm,,,1.0,,True,True,True,,True,,,False,False,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,
34844777,https://www.airbnb.com.vn/rooms/34844777,"4,79",Ba Đình,11,21.03257,105.80672,REGULAR,,"Căn hộ H803-01 Giường * Giặt ủi miễn phí, dọn dẹp *Gim*Lotte",entire_home,42,,,,False,,/ đêm,470.973,₫470.973,2.0,,True,True,,True,True,,,False,,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,
870118745112046288,https://www.airbnb.com.vn/rooms/870118745112046288,,Ba Đình,9,21.03419,105.81093,REGULAR,,2 studio near westlake and lotte badinh,private_room,2,False,True,2,False,,/ đêm,314.394,₫314.394,2.0,True,True,True,True,True,True,,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,
650359487236030333,https://www.airbnb.com.vn/rooms/650359487236030333,"5,0",Hoàn Kiếm,30,21.02833,105.84741,REGULAR,,VITAMIN HOME ★ Pinky & phòng thư giãn tại Hoàn Kiếm,private_room,5,False,True,6,False,,/ đêm,490.706,₫490.706,2.0,True,True,True,True,True,,,,False,False,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
891899206278864135,https://www.airbnb.com.vn/rooms/891899206278864135,,Ba Đình,10,21.035903124153307,105.83026718348265,REGULAR,,Quite place as home,private_room,,,,,False,,/ đêm,,,3.0,,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
719979493315673429,https://www.airbnb.com.vn/rooms/719979493315673429,"4,71",Hoàn Kiếm,15,21.02037,105.84621,REGULAR,,Vequehomestay-Villa15- Phố cổ -Bếp-Yên tĩnh,private_room,21,False,False,8,False,,/ đêm,315.780,₫315.780,2.0,,True,True,,True,True,,,False,False,True,,,,,True,,True,,,,,,False,,,,,,,,,,,,
19939687,https://www.airbnb.com.vn/rooms/19939687,"4,86",,23,21.0351,105.8221,REGULAR,,Quyet Homestay #2 (Halong Bay room & balcony),private_room,126,True,True,6,False,,/ đêm,481.713,₫481.713,2.0,True,True,True,True,,,,,False,False,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,
45868684,https://www.airbnb.com.vn/rooms/45868684,"4,74",Hai Bà Trưng,7,21.01864,105.84119,REGULAR,,Căn hộ kiểu✯ Pháp Lagom Homestay Phòng✯ yên tĩnh,entire_home,112,,,,False,,/ đêm,472.904,₫472.904,3.0,,True,True,,,True,True,True,False,False,True,,,,,True,,,,,,True,,,,,,,,,,,,,,
586583387843770958,https://www.airbnb.com.vn/rooms/586583387843770958,"4,83",Ba Đình,16,21.03525,105.80774,REGULAR,,"H331001 với bồn tắm, phòng Gym,gần Lotte",private_room,6,,,,False,,/ đêm,477.881,₫477.881,2.0,,True,True,True,,,,,False,,,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,
885169885818975484,https://www.airbnb.com.vn/rooms/885169885818975484,,Tây Hồ,5,21.0673808,105.8350737,REGULAR,,Homestay giá rẻ  tại Tây Hồ,private_room,,,,,False,,/ đêm,,,4.0,,True,True,True,,,,,False,False,True,,True,,,,True,,True,,,,True,,,,,,,,,,,,,
852001341076676351,https://www.airbnb.com.vn/rooms/852001341076676351,"4,4",Hoàn Kiếm,13,21.0293002,105.8491782,REGULAR,,GEM-Topaz,private_room,5,False,True,3,False,,/ đêm,402.800,₫402.800,3.0,,,True,True,,True,,True,False,False,True,,,True,,True,,,,,,,,False,,,,,,,,,,,,
874281073893156587,https://www.airbnb.com.vn/rooms/874281073893156587,,Cầu Giấy,9,21.027558,105.7977737,REGULAR,,Modern Studio apartment Cau Giay,entire_home,,,,,False,,/ đêm,480.000,₫480.000,2.0,,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
770925754538389296,https://www.airbnb.com.vn/rooms/770925754538389296,"4,57",Hoàn Kiếm,10,21.02225,105.8614,REGULAR,,"Ấm cúng, ánh sáng mặt trời 1br ở Hoàn Kiếm",private_room,14,False,True,9,False,,/ đêm,,,2.0,True,True,True,True,True,True,,,False,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,
35856057,https://www.airbnb.com.vn/rooms/35856057,"4,76",Đống Đa,20,21.02745,105.83952,REGULAR,,Nhà của Juan 2. Hanoi Sweet Home - Chợ địa phương,private_room,45,False,True,5,False,,/ đêm,,,2.0,True,True,True,True,True,True,True,True,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,
877861305243818865,https://www.airbnb.com.vn/rooms/877861305243818865,,Hoàn Kiếm,10,21.03701,105.85299,REGULAR,,Studio,entire_home,,,,,False,,/ đêm,456.471,₫456.471,3.0,,,True,,,True,,,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,
865932613451179787,https://www.airbnb.com.vn/rooms/865932613451179787,"4,33",Hoàn Kiếm,9,21.033684,105.8473817,REGULAR,,Kome Inn - Jade Studio  *Center Old Quarter*,private_room,3,False,True,,False,,/ đêm,,,2.0,True,True,True,True,True,,,,,,True,,True,True,,,,,True,,,,,,,,,,True,,,,,,,
783058430997881243,https://www.airbnb.com.vn/rooms/783058430997881243,,Ba Đình,12,21.0399,105.82026,REGULAR,,NESTSPACE*Elegant Ba Dinh Westlake Central Point,private_room,,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,True,,,,,,True,,True,,,True,,True,,,,,,,,,,,,,,,
891913067072960755,https://www.airbnb.com.vn/rooms/891913067072960755,,Hoàn Kiếm,10,21.03067,105.855,REGULAR,,nice place for stay,private_room,,,,,False,,/ đêm,,,2.0,,,True,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,
893037844449087647,https://www.airbnb.com.vn/rooms/893037844449087647,,Tây Hồ,15,21.0514036,105.8111512,REGULAR,,1 BR Apartment - Fully Furnished,private_room,,,,,False,,/ đêm,,,2.0,,True,,True,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
35810046,https://www.airbnb.com.vn/rooms/35810046,"4,93",,17,21.03263,105.80711,REGULAR,,"H223 1bed Apt* Free laundry, clearning*Gym*lotte",entire_home,56,,,,False,,/ đêm,454.933,₫454.933,2.0,,True,True,,True,True,,,False,,True,True,,True,True,True,,,,,,,,,,,,,,,,,,,,
650844189111285267,https://www.airbnb.com.vn/rooms/650844189111285267,"4,54",Hoàn Kiếm,30,21.02921,105.84757,REGULAR,,Vitamin Home ~ Summer room in HoanKiem,private_room,26,False,True,6,False,,/ đêm,490.706,₫490.706,2.0,True,True,True,True,True,True,,,False,False,True,,,True,,,,,,,,,,,,,,,,,,,,,,
883560542097962991,https://www.airbnb.com.vn/rooms/883560542097962991,,Từ Liêm,5,21.0496,105.78257,REGULAR,,Cảm giác thoải mái yên tĩnh,private_room,,False,True,,False,,/ đêm,,,2.0,True,True,True,True,True,,,,False,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,
39703917,https://www.airbnb.com.vn/rooms/39703917,"4,41",Hà nội,30,21.03202,105.84704,REGULAR,,Khu phố cổ / PINKY HOME/ {Orchid garden Hanoi},entire_home,44,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,,False,False,True,,,True,,,,,,,True,,,,,,,,,,,,,,,
17859872,https://www.airbnb.com.vn/rooms/17859872,"4,69",Hanoi,19,21.03105,105.85486,REGULAR,,Căn hộ trung tâm hoàn hảo - Khu phố cổ Hà Nội,entire_home,101,,,,False,,/ đêm,436.462,₫436.462,2.0,,,True,,,True,True,,False,,True,,,True,,,True,True,,,,,True,,,,,True,,,,,,,,
16417995,https://www.airbnb.com.vn/rooms/16417995,"4,42",Hanoi (Ha Noi),11,21.01406,105.83941,REGULAR,,Chỗ ở trong không khí trong lành cho thuê,private_room,38,False,True,7,False,,/ đêm,267.614,₫267.614,2.0,True,True,True,True,,,,,False,False,True,,,,,,,True,,,,,True,,,,,,,,,,,,,
22541913,https://www.airbnb.com.vn/rooms/22541913,"4,82",Hanoi,16,21.00851,105.82306,REGULAR,,Phòng ngủ có sân vườn ngay trung tâm Hà Nội,private_room,87,True,True,6,False,,/ đêm,347.883,₫347.883,2.0,True,True,True,,True,True,,,False,False,True,,,True,,True,,,,,,,,,,,,,,,,,,,,
889335822358705688,https://www.airbnb.com.vn/rooms/889335822358705688,,Cầu Giấy,25,21.04459,105.79056,REGULAR,,"Guest suite with private kitchen, toilet, AC",private_room,,,,,False,,/ đêm,421.995,₫421.995,3.0,,True,True,True,,True,,True,,,,,,True,,,,,True,,True,True,,,,,,,,True,,,,,,
878513445516279762,https://www.airbnb.com.vn/rooms/878513445516279762,,Hai Bà Trưng,8,21.007548799405882,105.85972253233194,REGULAR,,Căn Hộ Nhỏ Xinh Gần CV Tuổi Trẻ,private_room,2,False,True,3,False,,/ đêm,289.859,₫289.859,1.0,,True,True,True,True,True,,,False,False,,,,,,,,True,True,,,,,False,,,,,,,,,,,,
43519626,https://www.airbnb.com.vn/rooms/43519626,"4,86",Hà Nội,27,21.02954,105.81436,REGULAR,,[FLASHSALE]Local central loft@HanoiBuiHomestay,entire_home,29,,,,False,,/ đêm,,,5.0,,True,True,True,True,True,,True,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
29195954,https://www.airbnb.com.vn/rooms/29195954,"4,61",Ba Đình,23,21.02953,105.83724,REGULAR,,#201 Studio ánh sáng tự nhiên và bên cạnh Văn Miếu,private_room,61,False,True,5,False,,/ đêm,,,3.0,True,True,True,True,True,,,,False,False,True,,,True,,True,,,,,,,,,,,,,,,,,,,,
877417604854892292,https://www.airbnb.com.vn/rooms/877417604854892292,,Từ Liêm,9,21.04141,105.76814,REGULAR,,Lan ‘s Home,private_room,,False,True,,False,,/ đêm,,,2.0,True,True,True,True,,,,,False,False,True,,,,,,,True,,,,,True,,True,,,,,,,,,,,
41396609,https://www.airbnb.com.vn/rooms/41396609,"4,75",Hoàn Kiếm,29,21.02093,105.84785,REGULAR,,Vequehomestay✩villa11✩NetflixTV✩VS riêng✩Sân để xe,private_room,84,False,True,7,False,,/ đêm,385.333,₫385.333,2.0,,,True,,True,True,,,False,False,True,,,True,,,,True,,,,,,False,,,,,,,,,,,,
729625493927442011,https://www.airbnb.com.vn/rooms/729625493927442011,"4,17",Hoàn Kiếm,6,21.03144,105.85,REGULAR,,Aqua house 3 * 50m hồ Guom * khu phố CỔ*netflix,private_room,23,,,,False,,/ đêm,,,2.0,,,True,True,True,True,,True,False,False,True,,,True,,True,,,,,,,,,,,,,,,,,,,,
891097653790582448,https://www.airbnb.com.vn/rooms/891097653790582448,,Hoàn Kiếm,6,21.03259,105.85457,REGULAR,,Hanoi Boutique,private_room,,,,,False,,/ đêm,570.589,₫570.589,2.0,,,True,True,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,
661452293174027216,https://www.airbnb.com.vn/rooms/661452293174027216,"4,78",Hoàn Kiếm,8,21.02969,105.84732,REGULAR,,* Khuphố cổ * Nhà thờ *phòng có cửa sổ*,private_room,9,False,True,4,False,,/ đêm,,,2.0,,True,True,,,True,,,False,False,True,,,True,,,,,True,,,,True,False,,,,,,,,,,,,
797679496311138245,https://www.airbnb.com.vn/rooms/797679496311138245,"4,17",Hoàn Kiếm,5,21.03118,105.85587,REGULAR,,"Khu phố cổ Lovelyhome,Nhà thờ",entire_home,30,,,,False,,/ đêm,365.177,₫365.177,2.0,,True,True,True,True,True,True,,,,True,,True,True,,,,True,,,,,,,,,,,,,,,,,,
783995150887707434,https://www.airbnb.com.vn/rooms/783995150887707434,"4,64",Hoàn Kiếm,19,21.033519872040845,105.85238091904907,REGULAR,,Sapphire Room - Gác xép độc lạ Ngõ Trung Yên,private_room,11,True,True,5,False,,/ đêm,,,3.0,,True,True,True,,,,,False,,True,,True,,True,,,,True,,,,,False,,,,True,,,,,,,,
828700828300061719,https://www.airbnb.com.vn/rooms/828700828300061719,"4,83",Tây Hồ,10,21.0628395,105.8234699,REGULAR,,R601 - Studio ấm cúng cho cặp đôi ở Tây Hồ,entire_home,12,,,,False,,/ đêm,480.307,₫480.307,2.0,,True,True,True,True,True,,True,,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,
893620850990133544,https://www.airbnb.com.vn/rooms/893620850990133544,,Ba Đình,12,21.04084974894867,105.81986607708197,REGULAR,,NestSpace*Ba Dinh Westlake 2,private_room,,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,True,True,,,,,,True,,,,,True,,,True,,,,,,,,,,,,,,
893274872122280022,https://www.airbnb.com.vn/rooms/893274872122280022,,Tây Hồ,26,21.06324,105.83199,REGULAR,,Vitamin Home ~ Nice tulip room,private_room,,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
22350273,https://www.airbnb.com.vn/rooms/22350273,"4,79",,23,21.03538,105.82225,REGULAR,,"Sống cùng gia đình bản xứ số 3 (phòng Hà Nội, nhà sinh đôi)",private_room,78,True,True,6,False,,/ đêm,428.154,₫428.154,2.0,True,True,True,True,True,,,,False,False,True,,,True,True,,,,,,,,,,,,,,,,,,,,,
891602910962617082,https://www.airbnb.com.vn/rooms/891602910962617082,,Tây Mỗ,7,21.0088528,105.7439194,REGULAR,,Ở chỗ chúng mình sẽ có tất cả,entire_home,,,,,False,,/ đêm,,,4.0,,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,True,,,,,,,,,,,
795227624976095783,https://www.airbnb.com.vn/rooms/795227624976095783,"4,83",Đống Đa,10,21.02649,105.83217,REGULAR,,"Phòng 20m2, giặt là miễn phí",private_room,6,False,True,4,False,,/ đêm,319.530,₫319.530,1.0,True,,True,True,True,True,,,False,False,True,,,,True,,,,True,,,,,,,,,,,,,,,,,
865899151121410374,https://www.airbnb.com.vn/rooms/865899151121410374,,Ba Đình,8,21.0303729,105.8148413,REGULAR,,Hằng'sweethome,private_room,,False,True,,False,,/ đêm,,,1.0,True,True,True,True,,,,,False,False,True,,True,,,,,,True,,,,,,,,,True,,,,,,,,
40554422,https://www.airbnb.com.vn/rooms/40554422,,Hoàn Kiếm,30,21.03358,105.8543,REGULAR,,#22 PHÒNG RIÊNG ẤM CÚNG CÁCH️ HỒ HOÀN KIẾM❤️ 2 PHÚT,private_room,1,False,True,5,False,,/ đêm,441.801,₫441.801,2.0,True,True,True,,,True,,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,
878971967452050482,https://www.airbnb.com.vn/rooms/878971967452050482,,Từ Liêm,5,21.02026,105.778,REGULAR,,Eterbe house - Discount từ 15-18/4,private_room,,False,True,,False,,/ đêm,422.235,₫422.235,2.0,True,True,True,True,,,,,False,,True,,True,True,,,,,True,,,,True,,,,,,,,,,,,,
843928904800987551,https://www.airbnb.com.vn/rooms/843928904800987551,"3,29",Hoàn Kiếm,7,21.0315055,105.855027,REGULAR,,"Phòng ấm cúng ở Hồ Gươm, Hoàn Kiếm",private_room,7,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,True,,,,True,,True,,,,,True,,,True,,,,,,,,,,,,,,,
893050962850475240,https://www.airbnb.com.vn/rooms/893050962850475240,,Cầu Giấy,7,21.0325274,105.7888332,REGULAR,,"Studio CauGiay,near CauGiay Park",entire_home,,,,,False,,/ đêm,390.000,₫390.000,2.0,,,True,,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
32847325,https://www.airbnb.com.vn/rooms/32847325,"4,89",Ba Đình,17,21.04462,105.84439,REGULAR,,Linnie 's Abditory - Ở trung tâm Hà Nội,entire_home,102,,,,False,,/ đêm,410.824,₫410.824,2.0,,,True,,,True,,True,False,False,,,,,,,,,,,,True,,,,True,,,,,,,,,,
40939792,https://www.airbnb.com.vn/rooms/40939792,"4,62",Hà Nội,24,21.01035,105.85893,REGULAR,,Ban công/1.netflix/wash/dry/Airportcar/freeparking,entire_home,13,,,,False,,/ đêm,383.738,₫383.738,3.0,,True,True,True,True,,,,False,,True,,True,True,,True,,,True,,,,,,,,,,,,,,,,,
836610309307990848,https://www.airbnb.com.vn/rooms/836610309307990848,"4,67",Tây Hồ,10,21.06905,105.82356,REGULAR,,Studio Apt on To Ngoc Van 36,entire_home,3,,,,False,,/ đêm,424.589,₫424.589,2.0,,True,True,,,,,,False,False,True,True,True,True,,,True,,,,,,,,,,,True,,,,,,,,
29995408,https://www.airbnb.com.vn/rooms/29995408,"4,73",Hanoi,30,21.03535,105.8504,REGULAR,,Nhà của Trần - view thành phố/Tầng thượng lớn/Qtr Cũ trung tâm,private_room,134,False,True,5,False,,/ đêm,468.000,₫468.000,2.0,True,,True,True,True,,,,False,False,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,
825800715037223293,https://www.airbnb.com.vn/rooms/825800715037223293,"4,67",Hoàn Kiếm,12,21.0407,105.84694,REGULAR,,Ngân sách|Trung tâm| Morden Cosy Home,entire_home,3,,,,False,,/ đêm,,,2.0,,True,True,,,True,,True,False,False,,,,True,,,,,True,,True,True,,,,,,,,,,,,,,
18712600,https://www.airbnb.com.vn/rooms/18712600,"4,81",Hanoi,30,21.02447,105.80433,REGULAR,,Nhà đậu phụ - Poppy Flat có bếp (+THANG máy),entire_home,122,,,,False,,/ đêm,459.294,₫459.294,2.0,,True,True,,True,True,True,,,,True,,,True,True,True,,,,,,,True,,,,,,,,,,,,,
878870840165610986,https://www.airbnb.com.vn/rooms/878870840165610986,,Hoàn Kiếm,7,21.03004,105.8486,REGULAR,,Joyce  ChurchView  BestLocation,entire_home,,,,,False,,/ đêm,479.294,₫479.294,2.0,,True,True,True,,True,,True,False,False,True,,,True,,,,,,,True,,,,,,,,,,,,,,,
758147381663051289,https://www.airbnb.com.vn/rooms/758147381663051289,,Hoàn Kiếm,5,21.03404,105.85194,REGULAR,,Khách sạn Discovery ấm cúng cho một người độc thân,private_room,,,,,False,,/ đêm,285.294,₫285.294,1.0,,,True,,,True,True,True,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
790265841086877380,https://www.airbnb.com.vn/rooms/790265841086877380,"5,0",Tây Hồ,13,21.05222,105.81016,REGULAR,,"Vọng Thị, Phòng302, Gần Hồ Tây",private_room,3,True,True,2,False,,/ đêm,398.000,₫398.000,2.0,,True,True,,True,True,True,True,False,False,,,,True,,,,,,,,,,False,,,,,,,,,,,,
872989129723295454,https://www.airbnb.com.vn/rooms/872989129723295454,,Hoàn Kiếm,18,21.02564,105.85428,REGULAR,,Loft House/ Hoan Kiem Lake/ Book Street,entire_home,,,,,False,,/ đêm,427.941,₫427.941,2.0,,True,True,True,,True,,,False,False,,,,True,,,,,,,,,True,,,,,,,,,,,,,
849930497097506246,https://www.airbnb.com.vn/rooms/849930497097506246,,Từ Liêm,4,21.030457707551935,105.77372403938774,REGULAR,,"Căn hộ gần kengnam, Mỹ Đình 2, Nam Từ Liêm, Hà Nội",private_room,,True,True,,False,,/ đêm,285.294,₫285.294,2.0,True,True,True,True,True,True,,,False,False,True,,,,,,,,,,True,,,,,,,,,,,,,,,
648381977328428715,https://www.airbnb.com.vn/rooms/648381977328428715,"4,93",Hàng Bài,6,21.02409,105.85133,REGULAR,,Căn 1 phòng ngủ đáng yêu gần trung tâm Hà Nội,private_room,14,True,True,11,False,,/ đêm,,,2.0,True,True,True,True,True,,,,False,False,True,,,True,True,,,,,,,,,,,,,,,,,,,,,
878951660955141277,https://www.airbnb.com.vn/rooms/878951660955141277,,Hoàn Kiếm,8,21.0225578,105.8481919,REGULAR,,THD03 Căn hộ đơn giản nhẹ nhàng Hoàn Kiếm,private_room,,False,True,,False,,/ đêm,404.942,₫404.942,2.0,True,,True,True,,True,,True,False,False,,,,True,,,,,,,,True,,,,,,,,,,,,,,
774579236697560281,https://www.airbnb.com.vn/rooms/774579236697560281,"4,94",Hoàn Kiếm,20,21.0262038,105.8436506,REGULAR,,Cool Retro Budget Room với Big Outdoor Terrace,private_room,16,True,True,3,False,,/ đêm,,,2.0,True,True,True,True,,True,True,,False,False,True,,True,,,,,,,,,,,,,,,,,,,,,,,
893084657282957307,https://www.airbnb.com.vn/rooms/893084657282957307,,Tây Hồ,12,21.0514036,105.8111512,REGULAR,,2 Bed Apartment -Fully Furnished,private_room,,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,
719704525148160041,https://www.airbnb.com.vn/rooms/719704525148160041,"4,36",Hoàn Kiếm,30,21.03794,105.84607,REGULAR,,Vequehomflix/Căn hộ 1/NetflixTV/Nhà bếp/Tầm nhìn thành phố,private_room,11,,,,False,,/ đêm,,,2.0,,True,True,True,True,True,,,False,False,,,,True,,True,,True,,,,,,,,,,,,,,,,,,
39404445,https://www.airbnb.com.vn/rooms/39404445,"4,63",Hoàn Kiếm,19,21.03336,105.85278,REGULAR,,Phố ✨Bia❗ ️ Phòng Riêng NHỎ ẤM cúng❗ ️,private_room,86,False,True,5,False,,/ đêm,454.934,₫454.934,2.0,True,,True,,,True,,True,,,True,,,True,,,,True,,,True,,,,,,,,,,True,True,,,,
770554277221934764,https://www.airbnb.com.vn/rooms/770554277221934764,,Tây Hồ,28,21.0899591,105.7915941,REGULAR,,Ngôi nhà ấm áp và thân thiện - gần Hồ Tây,private_room,,False,True,,False,,/ đêm,273.882,₫273.882,2.0,True,True,True,True,True,True,,,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,,,
673791143922930560,https://www.airbnb.com.vn/rooms/673791143922930560,"4,31",Hoàn Kiếm,14,21.03581,105.85164,REGULAR,,🌳CentralOldTown-FoodStreet🌟OMoHouse💕Selfcheck247,private_room,13,False,True,6,False,,/ đêm,328.546,₫328.546,2.0,True,,True,True,,True,,,False,False,True,,True,,,,,,True,,True,,,,,,,,,,,,,,,
833710241504370028,https://www.airbnb.com.vn/rooms/833710241504370028,"4,31",Hoàn Kiếm,20,21.0372636,105.8523205,REGULAR,,"Comfy Studio Loft, Private Balcony, Local Living",entire_home,13,,,,False,,/ đêm,,,2.0,,,True,,,True,True,True,False,False,,,True,True,,,,,,,True,True,,,,,,,,,,,,,,
30390106,https://www.airbnb.com.vn/rooms/30390106,"4,78",Ba Đình,14,21.0424,105.84326,REGULAR,,"SunFlower homestay, Làn đường yên tĩnh,Gần khu phố cổ(2)",private_room,90,True,True,4,False,,/ đêm,401.420,₫401.420,2.0,True,True,True,,True,True,,True,False,False,True,,,,,True,,,,,,,,,,,,,,,,,,,,
650868376124483554,https://www.airbnb.com.vn/rooms/650868376124483554,,Hoàn Kiếm,30,21.02867,105.84753,REGULAR,,"VITAMIN HOME Phòng★ đẹp và ấm cúng ở Hoàn Kiếm, Hà Nội",private_room,2,False,True,6,False,,/ đêm,467.883,₫467.883,2.0,True,True,True,True,True,,,,False,False,True,,True,True,,,,,,,,,,,,,,,,,,,,,,
713955733425948869,https://www.airbnb.com.vn/rooms/713955733425948869,"4,46",Hoàn Kiếm,10,21.030949,105.850153,REGULAR,,"Lovelycondo in Ho Guom,Ta Hien,Cathedral,Mausoleum",private_room,35,,,,False,,/ đêm,449.785,₫449.785,2.0,,True,True,True,True,True,,,,,True,,True,,,,True,True,,,,,True,,,,,,,,,,,,,
821678601683410888,https://www.airbnb.com.vn/rooms/821678601683410888,,Cầu Giấy,10,21.03032,105.7969,REGULAR,,Căn Hộ Tiện Nghi Gần CV Cầu Giấy,private_room,1,False,True,3,False,,/ đêm,,,1.0,True,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
844817886726901754,https://www.airbnb.com.vn/rooms/844817886726901754,,Ba Đình,8,21.033092023426853,105.81121545284986,REGULAR,,3 studio near WestLake and Lotte BaDinh,private_room,,,,,False,,/ đêm,379.441,₫379.441,2.0,,True,True,True,,,,,False,False,True,True,True,True,,,,,True,,,,,,,,,,,,,,,,,
630624698995590214,https://www.airbnb.com.vn/rooms/630624698995590214,"4,5",Hoàn Kiếm,15,21.033920288085938,105.85367584228516,REGULAR,,"Riêng tư 4 - Chuyến phiêu lưu mới trong khu phố cổ 
",private_room,6,,,,False,,/ đêm,,,1.0,,,True,True,,True,,,False,,,,,,,,,,True,,True,,,,,,,,,,,,True,,,
672111519748122108,https://www.airbnb.com.vn/rooms/672111519748122108,"4,43",Hoàn Kiếm,15,21.03563,105.8541,REGULAR,,🌳CentralOldTown-FoodStreet🌟OMoHouse💕Selfcheck247,private_room,14,False,True,6,False,,/ đêm,295.632,₫295.632,2.0,True,,True,True,,True,,,False,False,True,,True,,,,,,True,,True,,,,,,,,,,,,,,,
853126081453611654,https://www.airbnb.com.vn/rooms/853126081453611654,,Từ Liêm,8,21.0137886,105.7789282,REGULAR,,"Studio Metri,Cho thuê Mỹ Đình",entire_home,,,,,False,,/ đêm,360.000,₫360.000,2.0,,True,True,True,True,True,,,False,False,,,,True,,,,,True,,,,,,,,,,,,,,,,,
596493480414450027,https://www.airbnb.com.vn/rooms/596493480414450027,"4,86",Ba Đình,15,21.0351,105.80648,REGULAR,,H3391*căn hộ tiện nghi với bồn tắm*gần Lotte *CGV,private_room,7,,,,False,,/ đêm,487.060,₫487.060,2.0,,True,True,True,,,,,False,,,True,True,True,True,True,,,True,,,,,,,,,,,,,,,,,
