High_chair,Workspace,Lock_on_door,Pool,Beach,pdpUrlType,Snowflake,View_ocean,No_detector_co2,Jacuzzi,roomTypeCategory,weeklyPriceFactor,Tv,Surveillance,Bath,maxGuestCapacity,Wash,name,Sauna,Longitude,Smoking_allowed,canInstantBook,listingObjType,contextualPicturesCount,No_detector_smoke,Luggage_drop,avgRatingLocalized,Pets,Cooking_basics,Ev_charger,Latitude,No_lock_on_door,Hair_dryer,price,reviewCount,Elevator,Refrigetor,Wifi,isSuperHost,Toys,Microwave,city,structuredStayDisplayPrice,Patio_Balcony,Dryer,View_city,isVerified,Fire_place,Flower,Car_rental
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,6,0,2 bedrooms Colosseo Melody Apartment A5-8,0,107.08415284,0,True,0,37,0,0,0.0,0,0,0,10.33911193,0,0,$40,0,0,0,0,1,0,0,Vungtau,$40,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,15,0,Son thinh hotel-apartment 5 Min walking distance to Vung Tau Beach. High Flr,0,107.08997842,0,True,0,6,0,0,0.0,0,0,0,10.33247106,0,0,$28,0,0,0,1,1,0,0,Vungtau,$28,0,1,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,4,1,Lablue - Beautiful seaview from top,0,107.08586919999992,0,False,0,14,0,0,0.0,0,1,0,10.3343679,0,1,$30,0,1,0,1,1,0,1,Vungtau,$30,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,1,0,0,14,1,Villa Vng Tu Trn Ph Sang Trng .y,0,107.13622399999996,1,False,0,18,1,0,0.0,0,1,0,10.4113797,0,1,$200,0,1,1,1,1,0,1,Vungtau,$200,0,0,1,0,0,0,0
0,0,0,1,1,0,0,0,0,0,Villa,0,0,0,0,20,1,Villa. 231 Lon Hong Fong,0,107.08970985,1,True,0,51,1,0,0.0,0,1,0,10.34929015,0,1,$900,0,0,0,1,1,0,1,Vungtau,$900,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,5,0,Forny Rose Homestay No.2,0,107.0858855,0,False,0,25,0,0,0.0,0,0,0,10.33102058,0,0,$129,0,0,0,0,1,0,0,Vungtau,$129,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,5,1,Forny Rose Homestay No.2,0,107.0858855,0,False,0,25,0,0,0.0,0,0,0,10.33102058,0,0,$129,0,1,0,1,1,0,0,Vungtau,$129,0,0,1,0,1,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,10,0,Căn hộ Chung cư - Vũng Tàu,0,107.08926029999998,0,False,0,7,0,0,0.0,0,0,0,10.3413436,0,0,$130,0,0,0,0,1,0,0,Vungtau,$130,0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Villa,0,0,0,0,25,1,With Forny Rose Homestay you will feel friendly and comfortable as your home,0,107.08621166,0,False,0,32,0,0,0.0,0,0,0,10.3355569,0,0,"$2,018",0,0,1,1,1,0,0,Vungtau,"$2,018",0,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,Apartment,0,0,0,0,7,0,Tropical Apartment with Seaview (2-bedroom),0,107.08991877,0,False,0,6,0,0,0.0,0,0,0,10.34144772,0,0,$40,0,0,0,1,1,0,0,Vungtau,$40,0,0,1,0,0,0,0
